Time,STREETLEVEL:EAST:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:EAST:EXTREME SUMMER:Des Sens Cool Load [W],STREETLEVEL:EAST:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:EAST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],STREETLEVEL:CORE:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:CORE:EXTREME SUMMER:Des Sens Cool Load [W],STREETLEVEL:CORE:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:CORE:EXTREME SUMMER:Des Cool Mass Flow [kg/s],STREETLEVEL:WEST:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:WEST:EXTREME SUMMER:Des Sens Cool Load [W],STREETLEVEL:WEST:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:WEST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],STREETLEVEL:NORTH:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:NORTH:EXTREME SUMMER:Des Sens Cool Load [W],STREETLEVEL:NORTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:NORTH:EXTREME SUMMER:Des Cool Mass Flow [kg/s],STREETLEVEL:SOUTH:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:SOUTH:EXTREME WINTER:Des Sens Cool Load [W],STREETLEVEL:SOUTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:SOUTH:EXTREME WINTER:Des Cool Mass Flow [kg/s],MIDFLOOR:EAST:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:EAST:EXTREME SUMMER:Des Sens Cool Load [W],MIDFLOOR:EAST:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:EAST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],MIDFLOOR:CORE:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:CORE:EXTREME SUMMER:Des Sens Cool Load [W],MIDFLOOR:CORE:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:CORE:EXTREME SUMMER:Des Cool Mass Flow [kg/s],MIDFLOOR:WEST:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:WEST:EXTREME SUMMER:Des Sens Cool Load [W],MIDFLOOR:WEST:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:WEST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],MIDFLOOR:NORTH:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:NORTH:EXTREME SUMMER:Des Sens Cool Load [W],MIDFLOOR:NORTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:NORTH:EXTREME SUMMER:Des Cool Mass Flow [kg/s],MIDFLOOR:SOUTH:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:SOUTH:EXTREME WINTER:Des Sens Cool Load [W],MIDFLOOR:SOUTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:SOUTH:EXTREME WINTER:Des Cool Mass Flow [kg/s],TOPFLOOR:EAST:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:EAST:EXTREME SUMMER:Des Sens Cool Load [W],TOPFLOOR:EAST:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:EAST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],TOPFLOOR:CORE:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:CORE:EXTREME SUMMER:Des Sens Cool Load [W],TOPFLOOR:CORE:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:CORE:EXTREME SUMMER:Des Cool Mass Flow [kg/s],TOPFLOOR:WEST:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:WEST:EXTREME SUMMER:Des Sens Cool Load [W],TOPFLOOR:WEST:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:WEST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],TOPFLOOR:NORTH:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:NORTH:EXTREME SUMMER:Des Sens Cool Load [W],TOPFLOOR:NORTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:NORTH:EXTREME SUMMER:Des Cool Mass Flow [kg/s],TOPFLOOR:SOUTH:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:SOUTH:EXTREME WINTER:Des Sens Cool Load [W],TOPFLOOR:SOUTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:SOUTH:EXTREME WINTER:Des Cool Mass Flow [kg/s] 
03:15:00,1.882991E+03,0.000000E+00,7.126267E-02,0.000000E+00,1.034783E+03,0.000000E+00,3.916314E-02,0.000000E+00,1.865582E+03,0.000000E+00,7.060384E-02,0.000000E+00,1.865804E+03,0.000000E+00,7.061225E-02,0.000000E+00,1.882242E+03,0.000000E+00,7.123431E-02,0.000000E+00,1.902119E+03,0.000000E+00,7.198656E-02,0.000000E+00,1.063722E+03,0.000000E+00,4.025837E-02,0.000000E+00,1.873600E+03,0.000000E+00,7.090726E-02,0.000000E+00,1.873774E+03,0.000000E+00,7.091384E-02,0.000000E+00,1.901501E+03,0.000000E+00,7.196316E-02,0.000000E+00,2.130747E+03,0.000000E+00,8.063973E-02,0.000000E+00,2.171393E+03,0.000000E+00,8.217850E-02,0.000000E+00,2.095349E+03,0.000000E+00,7.930009E-02,0.000000E+00,2.095504E+03,0.000000E+00,7.930597E-02,0.000000E+00,2.130193E+03,0.000000E+00,8.061877E-02,0.000000E+00 
03:18:00,1.884784E+03,0.000000E+00,7.133051E-02,0.000000E+00,1.036120E+03,0.000000E+00,3.921375E-02,0.000000E+00,1.867416E+03,0.000000E+00,7.067323E-02,0.000000E+00,1.867634E+03,0.000000E+00,7.068150E-02,0.000000E+00,1.884051E+03,0.000000E+00,7.130278E-02,0.000000E+00,1.903887E+03,0.000000E+00,7.205347E-02,0.000000E+00,1.064929E+03,0.000000E+00,4.030405E-02,0.000000E+00,1.875397E+03,0.000000E+00,7.097528E-02,0.000000E+00,1.875570E+03,0.000000E+00,7.098180E-02,0.000000E+00,1.903282E+03,0.000000E+00,7.203058E-02,0.000000E+00,2.132422E+03,0.000000E+00,8.070310E-02,0.000000E+00,2.173014E+03,0.000000E+00,8.223985E-02,0.000000E+00,2.097047E+03,0.000000E+00,7.936435E-02,0.000000E+00,2.097199E+03,0.000000E+00,7.937011E-02,0.000000E+00,2.131880E+03,0.000000E+00,8.068260E-02,0.000000E+00 
03:21:00,1.886959E+03,0.000000E+00,7.141284E-02,0.000000E+00,1.037615E+03,0.000000E+00,3.927033E-02,0.000000E+00,1.869594E+03,0.000000E+00,7.075566E-02,0.000000E+00,1.869809E+03,0.000000E+00,7.076378E-02,0.000000E+00,1.886243E+03,0.000000E+00,7.138572E-02,0.000000E+00,1.906053E+03,0.000000E+00,7.213544E-02,0.000000E+00,1.066304E+03,0.000000E+00,4.035607E-02,0.000000E+00,1.877549E+03,0.000000E+00,7.105672E-02,0.000000E+00,1.877720E+03,0.000000E+00,7.106317E-02,0.000000E+00,1.905462E+03,0.000000E+00,7.211305E-02,0.000000E+00,2.134531E+03,0.000000E+00,8.078291E-02,0.000000E+00,2.175027E+03,0.000000E+00,8.231603E-02,0.000000E+00,2.099138E+03,0.000000E+00,7.944346E-02,0.000000E+00,2.099286E+03,0.000000E+00,7.944909E-02,0.000000E+00,2.134001E+03,0.000000E+00,8.076287E-02,0.000000E+00 
03:24:00,1.889521E+03,0.000000E+00,7.150980E-02,0.000000E+00,1.039270E+03,0.000000E+00,3.933295E-02,0.000000E+00,1.872119E+03,0.000000E+00,7.085121E-02,0.000000E+00,1.872330E+03,0.000000E+00,7.085919E-02,0.000000E+00,1.888821E+03,0.000000E+00,7.148328E-02,0.000000E+00,1.908621E+03,0.000000E+00,7.223259E-02,0.000000E+00,1.067848E+03,0.000000E+00,4.041451E-02,0.000000E+00,1.880058E+03,0.000000E+00,7.115166E-02,0.000000E+00,1.880227E+03,0.000000E+00,7.115806E-02,0.000000E+00,1.908042E+03,0.000000E+00,7.221069E-02,0.000000E+00,2.137084E+03,0.000000E+00,8.087954E-02,0.000000E+00,2.177434E+03,0.000000E+00,8.240715E-02,0.000000E+00,2.101621E+03,0.000000E+00,7.953742E-02,0.000000E+00,2.101766E+03,0.000000E+00,7.954293E-02,0.000000E+00,2.136566E+03,0.000000E+00,8.085994E-02,0.000000E+00 
03:27:00,1.892473E+03,0.000000E+00,7.162150E-02,0.000000E+00,1.041086E+03,0.000000E+00,3.940169E-02,0.000000E+00,1.874994E+03,0.000000E+00,7.096000E-02,0.000000E+00,1.875201E+03,0.000000E+00,7.096783E-02,0.000000E+00,1.891788E+03,0.000000E+00,7.159557E-02,0.000000E+00,1.911592E+03,0.000000E+00,7.234504E-02,0.000000E+00,1.069564E+03,0.000000E+00,4.047944E-02,0.000000E+00,1.882927E+03,0.000000E+00,7.126021E-02,0.000000E+00,1.883094E+03,0.000000E+00,7.126655E-02,0.000000E+00,1.911026E+03,0.000000E+00,7.232361E-02,0.000000E+00,2.140083E+03,0.000000E+00,8.099301E-02,0.000000E+00,2.180238E+03,0.000000E+00,8.251325E-02,0.000000E+00,2.104498E+03,0.000000E+00,7.964632E-02,0.000000E+00,2.104640E+03,0.000000E+00,7.965170E-02,0.000000E+00,2.139576E+03,0.000000E+00,8.097384E-02,0.000000E+00 
03:30:00,1.895818E+03,0.000000E+00,7.174807E-02,0.000000E+00,1.043066E+03,0.000000E+00,3.947660E-02,0.000000E+00,1.878221E+03,0.000000E+00,7.108210E-02,0.000000E+00,1.878424E+03,0.000000E+00,7.108979E-02,0.000000E+00,1.895148E+03,0.000000E+00,7.172272E-02,0.000000E+00,1.914971E+03,0.000000E+00,7.247288E-02,0.000000E+00,1.071453E+03,0.000000E+00,4.055093E-02,0.000000E+00,1.886157E+03,0.000000E+00,7.138246E-02,0.000000E+00,1.886323E+03,0.000000E+00,7.138873E-02,0.000000E+00,1.914417E+03,0.000000E+00,7.245193E-02,0.000000E+00,2.143528E+03,0.000000E+00,8.112338E-02,0.000000E+00,2.183441E+03,0.000000E+00,8.263448E-02,0.000000E+00,2.107773E+03,0.000000E+00,7.977026E-02,0.000000E+00,2.107912E+03,0.000000E+00,7.977551E-02,0.000000E+00,2.143033E+03,0.000000E+00,8.110463E-02,0.000000E+00 
03:33:00,1.899556E+03,0.000000E+00,7.188954E-02,0.000000E+00,1.045213E+03,0.000000E+00,3.955786E-02,0.000000E+00,1.881800E+03,0.000000E+00,7.121757E-02,0.000000E+00,1.882000E+03,0.000000E+00,7.122512E-02,0.000000E+00,1.898901E+03,0.000000E+00,7.186475E-02,0.000000E+00,1.918757E+03,0.000000E+00,7.261615E-02,0.000000E+00,1.073519E+03,0.000000E+00,4.062912E-02,0.000000E+00,1.889750E+03,0.000000E+00,7.151842E-02,0.000000E+00,1.889914E+03,0.000000E+00,7.152464E-02,0.000000E+00,1.918215E+03,0.000000E+00,7.259566E-02,0.000000E+00,2.147421E+03,0.000000E+00,8.127072E-02,0.000000E+00,2.187050E+03,0.000000E+00,8.277104E-02,0.000000E+00,2.111447E+03,0.000000E+00,7.990929E-02,0.000000E+00,2.111583E+03,0.000000E+00,7.991442E-02,0.000000E+00,2.146937E+03,0.000000E+00,8.125239E-02,0.000000E+00 
03:36:00,1.903691E+03,0.000000E+00,7.204602E-02,0.000000E+00,1.047529E+03,0.000000E+00,3.964553E-02,0.000000E+00,1.885736E+03,0.000000E+00,7.136650E-02,0.000000E+00,1.885932E+03,0.000000E+00,7.137391E-02,0.000000E+00,1.903051E+03,0.000000E+00,7.202178E-02,0.000000E+00,1.922953E+03,0.000000E+00,7.277495E-02,0.000000E+00,1.075763E+03,0.000000E+00,4.071407E-02,0.000000E+00,1.893708E+03,0.000000E+00,7.166820E-02,0.000000E+00,1.893871E+03,0.000000E+00,7.167436E-02,0.000000E+00,1.922423E+03,0.000000E+00,7.275491E-02,0.000000E+00,2.151764E+03,0.000000E+00,8.143506E-02,0.000000E+00,2.191064E+03,0.000000E+00,8.292294E-02,0.000000E+00,2.115522E+03,0.000000E+00,8.006347E-02,0.000000E+00,2.115653E+03,0.000000E+00,8.006846E-02,0.000000E+00,2.151291E+03,0.000000E+00,8.141714E-02,0.000000E+00 
03:39:00,1.908226E+03,0.000000E+00,7.221762E-02,0.000000E+00,1.050016E+03,0.000000E+00,3.973963E-02,0.000000E+00,1.890030E+03,0.000000E+00,7.152898E-02,0.000000E+00,1.890222E+03,0.000000E+00,7.153625E-02,0.000000E+00,1.907600E+03,0.000000E+00,7.219393E-02,0.000000E+00,1.927562E+03,0.000000E+00,7.294937E-02,0.000000E+00,1.078188E+03,0.000000E+00,4.080582E-02,0.000000E+00,1.898033E+03,0.000000E+00,7.183188E-02,0.000000E+00,1.898195E+03,0.000000E+00,7.183798E-02,0.000000E+00,1.927044E+03,0.000000E+00,7.292977E-02,0.000000E+00,2.156559E+03,0.000000E+00,8.161649E-02,0.000000E+00,2.195485E+03,0.000000E+00,8.309026E-02,0.000000E+00,2.119998E+03,0.000000E+00,8.023286E-02,0.000000E+00,2.120126E+03,0.000000E+00,8.023771E-02,0.000000E+00,2.156096E+03,0.000000E+00,8.159897E-02,0.000000E+00 
03:42:00,1.913163E+03,0.000000E+00,7.240445E-02,0.000000E+00,1.052673E+03,0.000000E+00,3.984021E-02,0.000000E+00,1.894684E+03,0.000000E+00,7.170510E-02,0.000000E+00,1.894872E+03,0.000000E+00,7.171224E-02,0.000000E+00,1.912551E+03,0.000000E+00,7.238128E-02,0.000000E+00,1.932587E+03,0.000000E+00,7.313952E-02,0.000000E+00,1.080793E+03,0.000000E+00,4.090442E-02,0.000000E+00,1.902728E+03,0.000000E+00,7.200953E-02,0.000000E+00,1.902888E+03,0.000000E+00,7.201558E-02,0.000000E+00,1.932080E+03,0.000000E+00,7.312035E-02,0.000000E+00,2.161807E+03,0.000000E+00,8.181511E-02,0.000000E+00,2.200317E+03,0.000000E+00,8.327310E-02,0.000000E+00,2.124878E+03,0.000000E+00,8.041754E-02,0.000000E+00,2.125003E+03,0.000000E+00,8.042227E-02,0.000000E+00,2.161355E+03,0.000000E+00,8.179799E-02,0.000000E+00 
03:45:00,1.918505E+03,0.000000E+00,7.260659E-02,0.000000E+00,1.055504E+03,0.000000E+00,3.994732E-02,0.000000E+00,1.899700E+03,0.000000E+00,7.189493E-02,0.000000E+00,1.899885E+03,0.000000E+00,7.190193E-02,0.000000E+00,1.917907E+03,0.000000E+00,7.258395E-02,0.000000E+00,1.938030E+03,0.000000E+00,7.334548E-02,0.000000E+00,1.083582E+03,0.000000E+00,4.100994E-02,0.000000E+00,1.907794E+03,0.000000E+00,7.220124E-02,0.000000E+00,1.907953E+03,0.000000E+00,7.220723E-02,0.000000E+00,1.937534E+03,0.000000E+00,7.332674E-02,0.000000E+00,2.167512E+03,0.000000E+00,8.203101E-02,0.000000E+00,2.205561E+03,0.000000E+00,8.347156E-02,0.000000E+00,2.130165E+03,0.000000E+00,8.061761E-02,0.000000E+00,2.130286E+03,0.000000E+00,8.062220E-02,0.000000E+00,2.167070E+03,0.000000E+00,8.201427E-02,0.000000E+00 
03:48:00,1.924254E+03,0.000000E+00,7.282415E-02,0.000000E+00,1.058508E+03,0.000000E+00,4.006102E-02,0.000000E+00,1.905081E+03,0.000000E+00,7.209854E-02,0.000000E+00,1.905262E+03,0.000000E+00,7.210542E-02,0.000000E+00,1.923669E+03,0.000000E+00,7.280201E-02,0.000000E+00,1.943892E+03,0.000000E+00,7.356733E-02,0.000000E+00,1.086554E+03,0.000000E+00,4.112243E-02,0.000000E+00,1.913233E+03,0.000000E+00,7.240708E-02,0.000000E+00,1.913390E+03,0.000000E+00,7.241302E-02,0.000000E+00,1.943408E+03,0.000000E+00,7.354901E-02,0.000000E+00,2.173676E+03,0.000000E+00,8.226427E-02,0.000000E+00,2.211221E+03,0.000000E+00,8.368575E-02,0.000000E+00,2.135860E+03,0.000000E+00,8.083313E-02,0.000000E+00,2.135978E+03,0.000000E+00,8.083758E-02,0.000000E+00,2.173244E+03,0.000000E+00,8.224790E-02,0.000000E+00 
03:51:00,1.930413E+03,0.000000E+00,7.305720E-02,0.000000E+00,1.061688E+03,0.000000E+00,4.018135E-02,0.000000E+00,1.910828E+03,0.000000E+00,7.231602E-02,0.000000E+00,1.911006E+03,0.000000E+00,7.232276E-02,0.000000E+00,1.929841E+03,0.000000E+00,7.303556E-02,0.000000E+00,1.950177E+03,0.000000E+00,7.380517E-02,0.000000E+00,1.089712E+03,0.000000E+00,4.124195E-02,0.000000E+00,1.919048E+03,0.000000E+00,7.262711E-02,0.000000E+00,1.919204E+03,0.000000E+00,7.263300E-02,0.000000E+00,1.949704E+03,0.000000E+00,7.378725E-02,0.000000E+00,2.180301E+03,0.000000E+00,8.251496E-02,0.000000E+00,2.217299E+03,0.000000E+00,8.391574E-02,0.000000E+00,2.141966E+03,0.000000E+00,8.106417E-02,0.000000E+00,2.142080E+03,0.000000E+00,8.106849E-02,0.000000E+00,2.179878E+03,0.000000E+00,8.249897E-02,0.000000E+00 
03:54:00,1.936983E+03,0.000000E+00,7.330582E-02,0.000000E+00,1.065044E+03,0.000000E+00,4.030837E-02,0.000000E+00,1.916943E+03,0.000000E+00,7.254742E-02,0.000000E+00,1.917118E+03,0.000000E+00,7.255404E-02,0.000000E+00,1.936424E+03,0.000000E+00,7.328467E-02,0.000000E+00,1.956886E+03,0.000000E+00,7.405905E-02,0.000000E+00,1.093057E+03,0.000000E+00,4.136854E-02,0.000000E+00,1.925239E+03,0.000000E+00,7.286140E-02,0.000000E+00,1.925394E+03,0.000000E+00,7.286724E-02,0.000000E+00,1.956424E+03,0.000000E+00,7.404154E-02,0.000000E+00,2.187389E+03,0.000000E+00,8.278318E-02,0.000000E+00,2.223796E+03,0.000000E+00,8.416162E-02,0.000000E+00,2.148483E+03,0.000000E+00,8.131082E-02,0.000000E+00,2.148594E+03,0.000000E+00,8.131499E-02,0.000000E+00,2.186976E+03,0.000000E+00,8.276755E-02,0.000000E+00 
03:57:00,1.943966E+03,0.000000E+00,7.357009E-02,0.000000E+00,1.068579E+03,0.000000E+00,4.044213E-02,0.000000E+00,1.923428E+03,0.000000E+00,7.279282E-02,0.000000E+00,1.923599E+03,0.000000E+00,7.279931E-02,0.000000E+00,1.943420E+03,0.000000E+00,7.354941E-02,0.000000E+00,1.964021E+03,0.000000E+00,7.432906E-02,0.000000E+00,1.096591E+03,0.000000E+00,4.150227E-02,0.000000E+00,1.931809E+03,0.000000E+00,7.311001E-02,0.000000E+00,1.931962E+03,0.000000E+00,7.311580E-02,0.000000E+00,1.963569E+03,0.000000E+00,7.431194E-02,0.000000E+00,2.194942E+03,0.000000E+00,8.306899E-02,0.000000E+00,2.230716E+03,0.000000E+00,8.442349E-02,0.000000E+00,2.155415E+03,0.000000E+00,8.157312E-02,0.000000E+00,2.155522E+03,0.000000E+00,8.157716E-02,0.000000E+00,2.194538E+03,0.000000E+00,8.305371E-02,0.000000E+00 
04:00:00,1.951365E+03,0.000000E+00,7.385008E-02,0.000000E+00,1.072292E+03,0.000000E+00,4.058268E-02,0.000000E+00,1.930284E+03,0.000000E+00,7.305228E-02,0.000000E+00,1.930452E+03,0.000000E+00,7.305865E-02,0.000000E+00,1.950832E+03,0.000000E+00,7.382988E-02,0.000000E+00,1.971585E+03,0.000000E+00,7.461526E-02,0.000000E+00,1.100314E+03,0.000000E+00,4.164319E-02,0.000000E+00,1.938759E+03,0.000000E+00,7.337301E-02,0.000000E+00,1.938911E+03,0.000000E+00,7.337876E-02,0.000000E+00,1.971142E+03,0.000000E+00,7.459852E-02,0.000000E+00,2.202961E+03,0.000000E+00,8.337247E-02,0.000000E+00,2.238060E+03,0.000000E+00,8.470142E-02,0.000000E+00,2.162762E+03,0.000000E+00,8.185116E-02,0.000000E+00,2.162865E+03,0.000000E+00,8.185507E-02,0.000000E+00,2.202567E+03,0.000000E+00,8.335754E-02,0.000000E+00 
04:03:00,1.958409E+03,0.000000E+00,7.411663E-02,0.000000E+00,1.075749E+03,0.000000E+00,4.071348E-02,0.000000E+00,1.936793E+03,0.000000E+00,7.329858E-02,0.000000E+00,1.936958E+03,0.000000E+00,7.330482E-02,0.000000E+00,1.957887E+03,0.000000E+00,7.409688E-02,0.000000E+00,1.978792E+03,0.000000E+00,7.488799E-02,0.000000E+00,1.103792E+03,0.000000E+00,4.177479E-02,0.000000E+00,1.945361E+03,0.000000E+00,7.362285E-02,0.000000E+00,1.945512E+03,0.000000E+00,7.362854E-02,0.000000E+00,1.978360E+03,0.000000E+00,7.487163E-02,0.000000E+00,2.210609E+03,0.000000E+00,8.366189E-02,0.000000E+00,2.245002E+03,0.000000E+00,8.496412E-02,0.000000E+00,2.169747E+03,0.000000E+00,8.211550E-02,0.000000E+00,2.169847E+03,0.000000E+00,8.211927E-02,0.000000E+00,2.210224E+03,0.000000E+00,8.364730E-02,0.000000E+00 
04:06:00,1.965039E+03,0.000000E+00,7.436752E-02,0.000000E+00,1.078941E+03,0.000000E+00,4.083431E-02,0.000000E+00,1.942905E+03,0.000000E+00,7.352988E-02,0.000000E+00,1.943067E+03,0.000000E+00,7.353599E-02,0.000000E+00,1.964529E+03,0.000000E+00,7.434822E-02,0.000000E+00,1.985575E+03,0.000000E+00,7.514467E-02,0.000000E+00,1.107016E+03,0.000000E+00,4.189680E-02,0.000000E+00,1.951560E+03,0.000000E+00,7.385743E-02,0.000000E+00,1.951709E+03,0.000000E+00,7.386304E-02,0.000000E+00,1.985152E+03,0.000000E+00,7.512867E-02,0.000000E+00,2.217822E+03,0.000000E+00,8.393483E-02,0.000000E+00,2.251507E+03,0.000000E+00,8.521025E-02,0.000000E+00,2.176320E+03,0.000000E+00,8.236423E-02,0.000000E+00,2.176417E+03,0.000000E+00,8.236789E-02,0.000000E+00,2.217445E+03,0.000000E+00,8.392056E-02,0.000000E+00 
04:09:00,1.971240E+03,0.000000E+00,7.460218E-02,0.000000E+00,1.081876E+03,0.000000E+00,4.094535E-02,0.000000E+00,1.948608E+03,0.000000E+00,7.374569E-02,0.000000E+00,1.948767E+03,0.000000E+00,7.375169E-02,0.000000E+00,1.970742E+03,0.000000E+00,7.458331E-02,0.000000E+00,1.991914E+03,0.000000E+00,7.538456E-02,0.000000E+00,1.109990E+03,0.000000E+00,4.200933E-02,0.000000E+00,1.957341E+03,0.000000E+00,7.407618E-02,0.000000E+00,1.957487E+03,0.000000E+00,7.408170E-02,0.000000E+00,1.991501E+03,0.000000E+00,7.536893E-02,0.000000E+00,2.224571E+03,0.000000E+00,8.419024E-02,0.000000E+00,2.257558E+03,0.000000E+00,8.543927E-02,0.000000E+00,2.182459E+03,0.000000E+00,8.259654E-02,0.000000E+00,2.182553E+03,0.000000E+00,8.260010E-02,0.000000E+00,2.224203E+03,0.000000E+00,8.417630E-02,0.000000E+00 
04:12:00,1.976999E+03,0.000000E+00,7.482009E-02,0.000000E+00,1.084552E+03,0.000000E+00,4.104662E-02,0.000000E+00,1.953891E+03,0.000000E+00,7.394559E-02,0.000000E+00,1.954046E+03,0.000000E+00,7.395148E-02,0.000000E+00,1.976511E+03,0.000000E+00,7.480165E-02,0.000000E+00,1.997794E+03,0.000000E+00,7.560708E-02,0.000000E+00,1.112711E+03,0.000000E+00,4.211232E-02,0.000000E+00,1.962690E+03,0.000000E+00,7.427860E-02,0.000000E+00,1.962833E+03,0.000000E+00,7.428402E-02,0.000000E+00,1.997391E+03,0.000000E+00,7.559180E-02,0.000000E+00,2.230839E+03,0.000000E+00,8.442743E-02,0.000000E+00,2.263147E+03,0.000000E+00,8.565074E-02,0.000000E+00,2.188149E+03,0.000000E+00,8.281185E-02,0.000000E+00,2.188241E+03,0.000000E+00,8.281533E-02,0.000000E+00,2.230479E+03,0.000000E+00,8.441380E-02,0.000000E+00 
04:15:00,1.982303E+03,0.000000E+00,7.502080E-02,0.000000E+00,1.086970E+03,0.000000E+00,4.113813E-02,0.000000E+00,1.958742E+03,0.000000E+00,7.412919E-02,0.000000E+00,1.958894E+03,0.000000E+00,7.413495E-02,0.000000E+00,1.981826E+03,0.000000E+00,7.500278E-02,0.000000E+00,2.003203E+03,0.000000E+00,7.581177E-02,0.000000E+00,1.115179E+03,0.000000E+00,4.220570E-02,0.000000E+00,1.967597E+03,0.000000E+00,7.446428E-02,0.000000E+00,1.967737E+03,0.000000E+00,7.446960E-02,0.000000E+00,2.002809E+03,0.000000E+00,7.579683E-02,0.000000E+00,2.236612E+03,0.000000E+00,8.464589E-02,0.000000E+00,2.268263E+03,0.000000E+00,8.584435E-02,0.000000E+00,2.193378E+03,0.000000E+00,8.300971E-02,0.000000E+00,2.193467E+03,0.000000E+00,8.301311E-02,0.000000E+00,2.236260E+03,0.000000E+00,8.463257E-02,0.000000E+00 
04:18:00,1.987142E+03,0.000000E+00,7.520392E-02,0.000000E+00,1.089130E+03,0.000000E+00,4.121988E-02,0.000000E+00,1.963154E+03,0.000000E+00,7.429612E-02,0.000000E+00,1.963303E+03,0.000000E+00,7.430177E-02,0.000000E+00,1.986676E+03,0.000000E+00,7.518631E-02,0.000000E+00,2.008130E+03,0.000000E+00,7.599820E-02,0.000000E+00,1.117391E+03,0.000000E+00,4.228942E-02,0.000000E+00,1.972052E+03,0.000000E+00,7.463286E-02,0.000000E+00,1.972189E+03,0.000000E+00,7.463807E-02,0.000000E+00,2.007744E+03,0.000000E+00,7.598360E-02,0.000000E+00,2.241879E+03,0.000000E+00,8.484519E-02,0.000000E+00,2.272900E+03,0.000000E+00,8.601982E-02,0.000000E+00,2.198135E+03,0.000000E+00,8.318975E-02,0.000000E+00,2.198223E+03,0.000000E+00,8.319308E-02,0.000000E+00,2.241535E+03,0.000000E+00,8.483217E-02,0.000000E+00 
04:21:00,1.991506E+03,0.000000E+00,7.536909E-02,0.000000E+00,1.091032E+03,0.000000E+00,4.129186E-02,0.000000E+00,1.967116E+03,0.000000E+00,7.444608E-02,0.000000E+00,1.967263E+03,0.000000E+00,7.445162E-02,0.000000E+00,1.991051E+03,0.000000E+00,7.535188E-02,0.000000E+00,2.012565E+03,0.000000E+00,7.616604E-02,0.000000E+00,1.119346E+03,0.000000E+00,4.236341E-02,0.000000E+00,1.976047E+03,0.000000E+00,7.478404E-02,0.000000E+00,1.976181E+03,0.000000E+00,7.478913E-02,0.000000E+00,2.012188E+03,0.000000E+00,7.615177E-02,0.000000E+00,2.246629E+03,0.000000E+00,8.502496E-02,0.000000E+00,2.277051E+03,0.000000E+00,8.617690E-02,0.000000E+00,2.202413E+03,0.000000E+00,8.335164E-02,0.000000E+00,2.202499E+03,0.000000E+00,8.335490E-02,0.000000E+00,2.246293E+03,0.000000E+00,8.501224E-02,0.000000E+00 
04:24:00,1.995388E+03,0.000000E+00,7.551598E-02,0.000000E+00,1.092675E+03,0.000000E+00,4.135406E-02,0.000000E+00,1.970623E+03,0.000000E+00,7.457878E-02,0.000000E+00,1.970766E+03,0.000000E+00,7.458420E-02,0.000000E+00,1.994944E+03,0.000000E+00,7.549916E-02,0.000000E+00,2.016500E+03,0.000000E+00,7.631496E-02,0.000000E+00,1.121042E+03,0.000000E+00,4.242761E-02,0.000000E+00,1.979574E+03,0.000000E+00,7.491752E-02,0.000000E+00,1.979705E+03,0.000000E+00,7.492249E-02,0.000000E+00,2.016132E+03,0.000000E+00,7.630101E-02,0.000000E+00,2.250855E+03,0.000000E+00,8.518488E-02,0.000000E+00,2.280708E+03,0.000000E+00,8.631531E-02,0.000000E+00,2.206203E+03,0.000000E+00,8.349506E-02,0.000000E+00,2.206288E+03,0.000000E+00,8.349826E-02,0.000000E+00,2.250526E+03,0.000000E+00,8.517244E-02,0.000000E+00 
